falhas_chamada,reclamacoes,tempo_assinatura,valor_cobrado,segundos_uso,freq_uso,freq_sms,numeros_dist_chamados,plano,situacao,idade,valor_cliente,cancelamento
8,0,30,0,395,25,11,6,Pré-Pago,Inativo,30,608,Não Cancelou
0,0,29,0,520,10,22,2,Pré-Pago,Inativo,45,6825,Não Cancelou
7,0,28,0,920,32,20,12,Pré-Pago,Ativo,25,13284,Não Cancelou
0,0,28,0,2920,61,9,22,Pré-Pago,Ativo,30,15524,Não Cancelou
0,0,21,0,1390,26,29,13,Pré-Pago,Ativo,25,19422,Não Cancelou
13,0,20,1,6087,141,86,41,Contrato,Ativo,25,66726,Não Cancelou
9,0,18,0,8627,171,74,39,Pré-Pago,Ativo,55,24297,Não Cancelou
5,0,19,3,2547,45,32,18,Pré-Pago,Ativo,30,23168,Não Cancelou
0,0,12,1,4085,40,216,9,Pré-Pago,Ativo,30,1029,Não Cancelou
0,0,12,1,1182,19,1,6,Pré-Pago,Ativo,30,5204,Cancelou
9,0,37,0,4775,76,23,15,Pré-Pago,Ativo,25,321795,Não Cancelou
1,0,38,0,723,10,8,2,Pré-Pago,Inativo,25,68985,Não Cancelou
11,0,36,0,2858,65,360,22,Pré-Pago,Ativo,25,1751535,Não Cancelou
11,0,37,0,4603,71,2,33,Pré-Pago,Ativo,15,26807,Não Cancelou
4,0,37,0,2798,63,3,31,Pré-Pago,Ativo,15,173855,Não Cancelou
12,0,37,1,4180,87,33,26,Pré-Pago,Ativo,30,30268,Não Cancelou
5,0,37,0,2765,44,286,16,Pré-Pago,Ativo,30,125636,Não Cancelou
14,0,36,2,9520,126,145,41,Pré-Pago,Ativo,30,96584,Não Cancelou
8,0,37,0,14178,174,1,42,Pré-Pago,Ativo,30,57808,Não Cancelou
8,0,37,1,4920,88,3,23,Pré-Pago,Ativo,30,21232,Não Cancelou
7,0,37,0,6323,100,8,10,Pré-Pago,Ativo,25,325035,Não Cancelou
10,0,37,0,2643,59,9,15,Pré-Pago,Inativo,30,14408,Não Cancelou
26,1,37,3,15545,230,55,30,Pré-Pago,Ativo,30,851,Não Cancelou
5,0,37,1,3500,32,484,6,Pré-Pago,Ativo,30,207728,Não Cancelou
10,0,36,0,15890,187,151,28,Pré-Pago,Ativo,25,1402965,Não Cancelou
4,0,36,1,6905,91,187,24,Pré-Pago,Ativo,30,102784,Não Cancelou
1,0,36,0,1280,19,1,9,Pré-Pago,Inativo,25,62955,Não Cancelou
3,0,37,0,1115,19,14,6,Pré-Pago,Inativo,25,11403,Não Cancelou
0,0,36,0,0,0,1,0,Pré-Pago,Inativo,25,45,Cancelou
4,0,36,0,7913,132,385,41,Pré-Pago,Ativo,25,2094525,Não Cancelou
8,0,36,1,11870,159,12,45,Pré-Pago,Ativo,30,52916,Não Cancelou
9,0,36,1,7123,80,109,35,Pré-Pago,Ativo,25,814635,Não Cancelou
24,0,32,0,1360,52,17,15,Pré-Pago,Inativo,25,14004,Cancelou
22,0,35,8,10840,98,2,40,Pré-Pago,Ativo,45,27845,Não Cancelou
14,0,35,1,6223,103,27,22,Pré-Pago,Ativo,25,40617,Não Cancelou
2,0,33,0,3245,27,1,12,Pré-Pago,Ativo,30,13488,Não Cancelou
10,0,34,0,3395,46,10,14,Pré-Pago,Inativo,30,17764,Cancelou
10,1,35,0,2673,49,35,29,Pré-Pago,Inativo,30,24888,Cancelou
1,0,35,0,538,7,1,1,Pré-Pago,Inativo,30,258,Cancelou
2,0,35,0,2073,30,1,4,Pré-Pago,Ativo,30,8812,Não Cancelou
4,0,32,1,7190,102,15,20,Pré-Pago,Ativo,45,2198,Não Cancelou
1,0,35,0,1033,12,10,2,Pré-Pago,Inativo,45,51125,Cancelou
1,0,35,1,743,9,5,1,Pré-Pago,Ativo,55,1878,Não Cancelou
26,0,30,3,16480,243,1,78,Pré-Pago,Ativo,25,757035,Não Cancelou
7,0,33,3,7370,121,272,31,Contrato,Ativo,25,1561095,Não Cancelou
3,0,35,0,4123,87,3,26,Pré-Pago,Ativo,25,20295,Não Cancelou
4,0,34,0,2070,49,39,18,Pré-Pago,Inativo,30,24076,Não Cancelou
7,0,35,0,3185,58,176,21,Pré-Pago,Ativo,25,937935,Não Cancelou
5,0,26,1,1720,41,194,9,Contrato,Ativo,25,952245,Não Cancelou
5,0,25,0,1973,44,31,66,Pré-Pago,Ativo,45,127925,Não Cancelou
12,0,26,0,1105,30,11,5,Pré-Pago,Inativo,25,100575,Não Cancelou
1,0,25,0,1230,15,22,1,Pré-Pago,Inativo,45,86125,Não Cancelou
11,0,24,0,1630,37,20,11,Pré-Pago,Ativo,25,165015,Não Cancelou
3,0,24,0,3630,66,9,21,Pré-Pago,Ativo,30,18384,Não Cancelou
3,0,17,0,2100,31,29,12,Pré-Pago,Ativo,25,226395,Não Cancelou
17,0,16,1,6797,146,86,40,Contrato,Ativo,15,854865,Não Cancelou
13,0,14,0,9337,176,74,38,Pré-Pago,Ativo,45,422825,Não Cancelou
9,0,15,3,3257,50,32,17,Pré-Pago,Ativo,30,26028,Não Cancelou
3,0,8,1,4795,45,216,8,Pré-Pago,Ativo,30,10576,Não Cancelou
4,0,8,1,1892,24,1,5,Pré-Pago,Ativo,30,8064,Cancelou
0,0,35,0,3355,54,0,15,Pré-Pago,Ativo,25,153405,Não Cancelou
0,0,36,0,0,0,0,0,Pré-Pago,Inativo,25,0,Não Cancelou
0,0,34,0,1438,43,327,22,Pré-Pago,Ativo,25,1538145,Não Cancelou
0,0,35,0,3183,49,0,33,Pré-Pago,Ativo,15,17776,Não Cancelou
0,0,35,0,1378,41,0,31,Pré-Pago,Ativo,15,78045,Não Cancelou
0,0,35,0,2760,65,0,26,Pré-Pago,Ativo,25,127125,Não Cancelou
0,0,35,0,1345,22,253,16,Pré-Pago,Ativo,30,106668,Não Cancelou
2,0,34,0,8100,104,112,41,Pré-Pago,Ativo,30,77616,Não Cancelou
0,0,35,0,12758,152,0,42,Pré-Pago,Ativo,30,5164,Não Cancelou
0,0,35,0,3500,66,0,23,Pré-Pago,Ativo,30,14264,Não Cancelou
0,0,35,0,4903,78,0,10,Pré-Pago,Ativo,25,224145,Não Cancelou
0,0,35,0,1223,37,0,15,Pré-Pago,Inativo,30,504,Não Cancelou
14,0,35,1,14125,208,22,30,Pré-Pago,Ativo,25,743985,Não Cancelou
0,0,35,0,2080,10,451,6,Pré-Pago,Ativo,30,18876,Não Cancelou
0,0,34,0,14470,165,118,28,Pré-Pago,Ativo,25,1189575,Não Cancelou
0,0,34,0,5485,69,154,24,Pré-Pago,Ativo,30,83816,Não Cancelou
0,0,34,0,0,0,0,0,Pré-Pago,Inativo,25,0,Não Cancelou
0,0,35,0,0,0,0,0,Pré-Pago,Inativo,25,0,Não Cancelou
0,0,34,0,0,0,0,0,Pré-Pago,Inativo,25,0,Cancelou
0,0,34,0,6493,110,352,41,Pré-Pago,Ativo,25,1881135,Não Cancelou
0,0,34,0,10450,137,0,45,Pré-Pago,Ativo,30,42348,Não Cancelou
0,0,34,0,5703,58,76,35,Pré-Pago,Ativo,25,601245,Não Cancelou
0,1,30,0,0,0,0,0,Pré-Pago,Inativo,25,0,Cancelou
10,0,33,6,9420,76,0,40,Pré-Pago,Ativo,45,2374,Não Cancelou
2,1,33,0,4803,81,0,22,Pré-Pago,Ativo,25,21978,Cancelou
0,0,31,0,1825,5,0,12,Pré-Pago,Ativo,30,732,Não Cancelou
0,0,32,0,1975,24,0,14,Pré-Pago,Inativo,25,89955,Cancelou
0,0,33,0,1253,27,2,29,Pré-Pago,Inativo,30,592,Cancelou
0,1,33,0,0,0,0,0,Pré-Pago,Inativo,25,0,Cancelou
0,0,33,0,653,8,0,4,Pré-Pago,Ativo,30,2644,Não Cancelou
0,0,30,0,5770,80,0,20,Pré-Pago,Ativo,45,14625,Não Cancelou
0,0,33,0,0,0,0,0,Pré-Pago,Inativo,30,0,Cancelou
0,0,33,0,0,0,0,0,Pré-Pago,Ativo,45,0,Não Cancelou
14,0,28,1,15060,221,0,78,Pré-Pago,Ativo,25,687645,Não Cancelou
0,0,31,1,5950,99,239,31,Contrato,Ativo,25,1347705,Não Cancelou
0,0,33,0,2703,65,0,26,Pré-Pago,Ativo,25,12456,Não Cancelou
0,0,32,0,650,27,6,18,Pré-Pago,Inativo,30,5108,Não Cancelou
0,0,33,0,1765,36,143,21,Pré-Pago,Ativo,25,724545,Não Cancelou
0,0,24,0,300,19,161,9,Contrato,Ativo,25,738855,Não Cancelou
0,0,23,0,553,22,0,66,Pré-Pago,Ativo,45,14375,Não Cancelou
0,0,24,0,0,0,0,0,Pré-Pago,Inativo,25,0,Não Cancelou
0,0,23,0,0,0,0,0,Pré-Pago,Inativo,45,0,Não Cancelou
0,0,22,0,210,15,0,11,Pré-Pago,Ativo,25,10125,Não Cancelou
0,0,22,0,2210,44,0,21,Pré-Pago,Ativo,30,9016,Não Cancelou
0,0,15,0,680,9,0,12,Pré-Pago,Ativo,25,31005,Não Cancelou
5,0,14,0,5377,124,53,40,Contrato,Ativo,15,594055,Não Cancelou
1,0,12,0,7917,154,41,38,Pré-Pago,Ativo,45,304275,Não Cancelou
0,0,13,1,1837,28,0,17,Pré-Pago,Ativo,30,746,Não Cancelou
0,0,6,0,3375,23,183,8,Pré-Pago,Ativo,30,86792,Não Cancelou
0,0,6,0,472,2,0,5,Pré-Pago,Ativo,25,2133,Cancelou
3,0,36,0,4065,65,0,15,Pré-Pago,Ativo,25,18585,Não Cancelou
0,0,37,0,0,0,0,0,Pré-Pago,Inativo,25,0,Não Cancelou
5,0,35,0,2148,54,352,22,Pré-Pago,Ativo,25,168309,Não Cancelou
5,0,36,0,3893,60,0,33,Pré-Pago,Ativo,15,217415,Não Cancelou
0,0,36,0,2088,52,0,31,Pré-Pago,Ativo,15,1177,Não Cancelou
6,0,36,0,3470,76,25,26,Pré-Pago,Ativo,25,27207,Não Cancelou
0,0,36,0,2055,33,278,16,Pré-Pago,Ativo,30,119552,Não Cancelou
8,0,35,1,8810,115,137,41,Pré-Pago,Ativo,30,905,Não Cancelou
2,0,36,0,13468,163,0,42,Pré-Pago,Ativo,30,54524,Não Cancelou
2,0,36,0,4210,77,0,23,Pré-Pago,Ativo,30,17148,Não Cancelou
1,0,36,0,5613,89,0,10,Pré-Pago,Ativo,25,25659,Não Cancelou
4,0,36,0,1933,48,1,15,Pré-Pago,Inativo,30,8324,Não Cancelou
20,0,36,2,14835,219,47,30,Pré-Pago,Ativo,30,79016,Não Cancelou
0,0,36,0,2790,21,476,6,Pré-Pago,Ativo,30,201644,Não Cancelou
4,0,35,0,15180,176,143,28,Pré-Pago,Ativo,25,133452,Não Cancelou
0,0,35,0,6195,80,179,24,Pré-Pago,Ativo,30,967,Não Cancelou
0,0,35,0,570,8,0,9,Pré-Pago,Inativo,25,2601,Não Cancelou
0,0,36,0,405,8,6,6,Pré-Pago,Inativo,25,45585,Não Cancelou
0,1,35,0,0,0,0,0,Pré-Pago,Inativo,25,0,Cancelou
0,0,35,0,7203,121,377,41,Pré-Pago,Ativo,25,202608,Não Cancelou
2,0,35,0,11160,148,4,45,Pré-Pago,Ativo,30,46832,Não Cancelou
3,0,35,0,6413,69,101,35,Pré-Pago,Ativo,25,74619,Não Cancelou
18,0,31,0,650,41,9,15,Pré-Pago,Inativo,25,71595,Cancelou
16,0,34,7,10130,87,0,40,Pré-Pago,Ativo,45,255425,Não Cancelou
8,0,34,0,5513,92,19,22,Pré-Pago,Ativo,25,337725,Cancelou
0,0,32,0,2535,16,0,12,Pré-Pago,Ativo,30,10204,Não Cancelou
4,0,33,0,2685,35,2,14,Pré-Pago,Inativo,25,1314,Cancelou
4,1,34,0,1963,38,27,29,Pré-Pago,Inativo,30,18804,Cancelou
0,0,34,0,0,0,0,0,Pré-Pago,Inativo,30,0,Cancelou
0,0,34,0,1363,19,0,4,Pré-Pago,Ativo,30,5528,Não Cancelou
0,0,31,0,6480,91,7,20,Pré-Pago,Ativo,45,181775,Não Cancelou
0,1,34,0,323,1,2,2,Pré-Pago,Inativo,45,131,Cancelou
0,0,34,0,0,0,0,0,Pré-Pago,Ativo,55,0,Não Cancelou
20,0,29,2,15770,232,0,78,Pré-Pago,Ativo,25,72009,Não Cancelou
1,0,32,2,6660,110,264,31,Contrato,Ativo,25,149265,Não Cancelou
0,0,34,0,3413,76,0,26,Pré-Pago,Ativo,25,157005,Não Cancelou
0,0,33,0,1360,38,31,18,Pré-Pago,Inativo,30,17992,Não Cancelou
1,0,34,0,2475,47,168,21,Pré-Pago,Ativo,25,86949,Não Cancelou
0,0,25,0,1010,30,186,9,Contrato,Ativo,25,8838,Não Cancelou
0,0,24,0,1263,33,23,66,Pré-Pago,Ativo,45,899,Não Cancelou
6,0,25,0,395,19,3,5,Pré-Pago,Inativo,25,3213,Não Cancelou
0,0,24,0,520,4,14,1,Pré-Pago,Inativo,45,481,Não Cancelou
5,0,23,0,920,26,12,11,Pré-Pago,Ativo,25,9657,Não Cancelou
0,0,23,0,2920,55,1,21,Pré-Pago,Ativo,30,123,Não Cancelou
0,0,16,0,1390,20,21,12,Pré-Pago,Ativo,25,15795,Não Cancelou
11,0,15,0,6087,135,78,40,Contrato,Ativo,15,77121,Não Cancelou
7,0,13,0,8627,165,66,38,Pré-Pago,Ativo,45,3848,Não Cancelou
3,0,14,2,2547,39,24,17,Pré-Pago,Ativo,30,19944,Não Cancelou
0,0,7,0,4085,34,208,8,Pré-Pago,Ativo,30,99676,Não Cancelou
0,0,7,0,1182,13,0,5,Pré-Pago,Ativo,25,53775,Cancelou
3,0,36,0,4065,65,0,15,Pré-Pago,Ativo,25,18585,Não Cancelou
0,0,37,0,0,0,0,0,Pré-Pago,Inativo,25,0,Não Cancelou
5,0,35,0,2148,54,352,22,Pré-Pago,Ativo,25,168309,Não Cancelou
5,0,36,0,3893,60,0,33,Pré-Pago,Ativo,15,217415,Não Cancelou
0,0,36,0,2088,52,0,31,Pré-Pago,Ativo,15,1177,Não Cancelou
6,0,36,0,3470,76,25,26,Pré-Pago,Ativo,25,27207,Não Cancelou
0,0,36,0,2055,33,278,16,Pré-Pago,Ativo,30,119552,Não Cancelou
8,0,35,1,8810,115,137,41,Pré-Pago,Ativo,30,905,Não Cancelou
2,0,36,0,13468,163,0,42,Pré-Pago,Ativo,30,54524,Não Cancelou
2,0,36,0,4210,77,0,23,Pré-Pago,Ativo,30,17148,Não Cancelou
1,0,36,0,5613,89,0,10,Pré-Pago,Ativo,25,25659,Não Cancelou
4,0,36,0,1933,48,1,15,Pré-Pago,Inativo,30,8324,Não Cancelou
20,0,36,2,14835,219,47,30,Pré-Pago,Ativo,30,79016,Não Cancelou
0,0,36,0,2790,21,476,6,Pré-Pago,Ativo,30,201644,Não Cancelou
4,0,35,0,15180,176,143,28,Pré-Pago,Ativo,25,133452,Não Cancelou
0,0,35,0,6195,80,179,24,Pré-Pago,Ativo,30,967,Não Cancelou
0,0,35,0,570,8,0,9,Pré-Pago,Inativo,25,2601,Não Cancelou
0,0,36,0,405,8,6,6,Pré-Pago,Inativo,25,45585,Não Cancelou
0,0,35,0,0,0,0,0,Pré-Pago,Inativo,25,0,Cancelou
0,0,35,0,7203,121,377,41,Pré-Pago,Ativo,25,202608,Não Cancelou
2,0,35,0,11160,148,4,45,Pré-Pago,Ativo,30,46832,Não Cancelou
3,0,35,0,6413,69,101,35,Pré-Pago,Ativo,25,74619,Não Cancelou
18,1,31,0,650,41,9,15,Pré-Pago,Inativo,25,71595,Cancelou
16,0,34,7,10130,87,0,40,Pré-Pago,Ativo,45,255425,Não Cancelou
8,0,34,0,5513,92,19,22,Pré-Pago,Ativo,25,337725,Cancelou
0,0,32,0,2535,16,0,12,Pré-Pago,Ativo,30,10204,Não Cancelou
4,1,33,0,2685,35,2,14,Pré-Pago,Inativo,25,1314,Cancelou
4,0,34,0,1963,38,27,29,Pré-Pago,Inativo,30,18804,Cancelou
0,1,34,0,0,0,0,0,Pré-Pago,Inativo,30,0,Cancelou
0,0,34,0,1363,19,0,4,Pré-Pago,Ativo,30,5528,Não Cancelou
0,0,31,0,6480,91,7,20,Pré-Pago,Ativo,45,181775,Não Cancelou
0,0,34,0,323,1,2,2,Pré-Pago,Inativo,45,131,Cancelou
0,0,34,0,0,0,0,0,Pré-Pago,Ativo,55,0,Não Cancelou
20,0,29,2,15770,232,0,78,Pré-Pago,Ativo,25,72009,Não Cancelou
1,0,32,2,6660,110,264,31,Contrato,Ativo,25,149265,Não Cancelou
0,0,34,0,3413,76,0,26,Pré-Pago,Ativo,25,157005,Não Cancelou
0,0,33,0,1360,38,31,18,Pré-Pago,Inativo,30,17992,Não Cancelou
1,0,34,0,2475,47,168,21,Pré-Pago,Ativo,25,86949,Não Cancelou
0,0,25,0,1010,30,186,9,Contrato,Ativo,25,8838,Não Cancelou
0,0,24,0,1263,33,23,66,Pré-Pago,Ativo,45,899,Não Cancelou
6,0,25,0,395,19,3,5,Pré-Pago,Inativo,25,3213,Não Cancelou
0,0,24,0,520,4,14,1,Pré-Pago,Inativo,45,481,Não Cancelou
5,0,23,0,920,26,12,11,Pré-Pago,Ativo,25,9657,Não Cancelou
0,0,23,0,2920,55,1,21,Pré-Pago,Ativo,30,123,Não Cancelou
0,0,16,0,1390,20,21,12,Pré-Pago,Ativo,25,15795,Não Cancelou
11,0,15,0,6087,135,78,40,Contrato,Ativo,15,77121,Não Cancelou
7,0,13,0,8627,165,66,38,Pré-Pago,Ativo,45,3848,Não Cancelou
3,0,14,2,2547,39,24,17,Pré-Pago,Ativo,30,19944,Não Cancelou
0,0,7,0,4085,34,208,8,Pré-Pago,Ativo,30,99676,Não Cancelou
0,0,7,0,1182,13,0,5,Pré-Pago,Ativo,25,53775,Cancelou
13,0,40,1,4675,77,12,19,Pré-Pago,Ativo,30,23808,Não Cancelou
5,0,41,0,623,11,14,6,Pré-Pago,Inativo,30,8136,Não Cancelou
15,0,39,1,2758,66,366,26,Pré-Pago,Ativo,30,157696,Não Cancelou
15,0,40,1,4503,72,8,37,Pré-Pago,Ativo,15,295625,Não Cancelou
8,0,40,1,2698,64,9,35,Pré-Pago,Ativo,25,16479,Não Cancelou
16,0,40,2,4080,88,39,30,Pré-Pago,Ativo,30,32272,Não Cancelou
9,0,40,1,2665,45,292,20,Pré-Pago,Ativo,30,12764,Não Cancelou
18,0,39,3,9420,127,151,45,Pré-Pago,Ativo,30,98588,Não Cancelou
12,0,40,1,14078,175,7,46,Pré-Pago,Ativo,30,59812,Não Cancelou
12,0,40,2,4820,89,9,27,Pré-Pago,Ativo,30,23236,Não Cancelou
11,0,40,1,6223,101,14,14,Pré-Pago,Ativo,30,30896,Não Cancelou
14,1,40,0,2543,60,15,19,Pré-Pago,Inativo,30,16412,Não Cancelou
30,0,40,4,15445,231,61,34,Contrato,Ativo,30,87104,Não Cancelou
9,0,40,2,3400,33,490,10,Pré-Pago,Ativo,30,209732,Não Cancelou
14,0,39,1,15790,188,157,32,Pré-Pago,Ativo,25,142551,Não Cancelou
8,0,39,2,6805,92,193,28,Pré-Pago,Ativo,30,104788,Não Cancelou
5,0,39,0,1180,20,7,13,Pré-Pago,Inativo,25,855,Não Cancelou
7,0,40,0,1015,20,20,10,Pré-Pago,Inativo,30,1214,Não Cancelou
5,0,39,0,305,6,7,2,Pré-Pago,Inativo,25,45495,Cancelou
8,0,39,1,7813,133,391,45,Pré-Pago,Ativo,30,188184,Não Cancelou
12,0,39,2,11770,160,18,49,Pré-Pago,Ativo,45,34325,Não Cancelou
13,0,39,2,7023,81,115,39,Pré-Pago,Ativo,25,83718,Não Cancelou
28,0,35,0,1260,53,23,19,Pré-Pago,Inativo,30,14452,Cancelou
26,0,38,9,10740,99,8,44,Pré-Pago,Ativo,55,174585,Não Cancelou
18,0,38,2,6123,104,33,26,Pré-Pago,Ativo,25,428715,Não Cancelou
6,0,36,1,3145,28,7,16,Pré-Pago,Ativo,30,15492,Não Cancelou
14,1,37,0,3295,47,16,18,Pré-Pago,Inativo,30,19768,Cancelou
14,1,38,0,2573,50,41,33,Pré-Pago,Inativo,45,168075,Cancelou
5,0,38,0,438,8,7,4,Pré-Pago,Inativo,30,4584,Cancelou
6,0,38,1,1973,31,7,8,Pré-Pago,Ativo,45,676,Não Cancelou
8,0,35,2,7090,103,21,24,Pré-Pago,Ativo,55,139395,Não Cancelou
5,0,38,0,933,13,16,6,Pré-Pago,Inativo,45,6365,Cancelou
5,0,38,2,643,10,11,4,Pré-Pago,Ativo,55,26295,Não Cancelou
30,0,33,4,16380,244,7,82,Contrato,Ativo,25,77958,Não Cancelou
11,0,36,4,7270,122,278,35,Contrato,Ativo,30,140768,Não Cancelou
7,0,38,1,4023,88,9,30,Pré-Pago,Ativo,30,20044,Não Cancelou
8,0,37,0,1970,50,45,22,Pré-Pago,Inativo,30,2608,Não Cancelou
11,0,38,1,3085,59,182,25,Pré-Pago,Ativo,25,96048,Não Cancelou
9,0,29,2,1620,42,200,13,Contrato,Ativo,30,86648,Não Cancelou
9,0,28,1,1873,45,37,70,Pré-Pago,Ativo,55,8427,Não Cancelou
16,0,29,0,1005,31,17,9,Pré-Pago,Inativo,30,10944,Não Cancelou
5,0,28,0,1130,16,28,5,Pré-Pago,Inativo,45,9865,Não Cancelou
15,0,27,1,1530,38,26,15,Pré-Pago,Ativo,25,18756,Não Cancelou
7,0,27,1,3530,67,15,25,Pré-Pago,Ativo,30,20388,Não Cancelou
7,0,20,1,2000,32,35,16,Pré-Pago,Ativo,30,22128,Não Cancelou
21,0,19,2,6698,147,92,44,Contrato,Ativo,25,722025,Não Cancelou
17,0,17,1,9238,177,80,42,Pré-Pago,Ativo,55,261225,Não Cancelou
13,0,18,4,3158,51,38,21,Contrato,Ativo,30,28036,Não Cancelou
7,0,11,2,4695,46,222,12,Pré-Pago,Ativo,30,107764,Não Cancelou
8,1,11,2,1793,25,7,9,Pré-Pago,Ativo,30,10072,Cancelou
16,0,42,2,4735,80,17,21,Pré-Pago,Ativo,30,2606,Não Cancelou
8,0,43,2,683,14,19,8,Pré-Pago,Ativo,30,10388,Não Cancelou
18,0,41,2,2818,69,371,28,Pré-Pago,Ativo,30,159948,Não Cancelou
18,0,42,2,4563,75,13,39,Pré-Pago,Ativo,15,32659,Não Cancelou
11,0,42,2,2758,67,14,37,Pré-Pago,Ativo,25,190125,Não Cancelou
19,0,42,3,4140,91,44,32,Pré-Pago,Ativo,30,34524,Não Cancelou
12,0,42,2,2725,48,297,22,Pré-Pago,Ativo,45,811825,Não Cancelou
21,0,41,4,9480,130,156,47,Pré-Pago,Ativo,30,10084,Não Cancelou
15,0,42,2,14138,178,12,48,Pré-Pago,Ativo,30,62064,Não Cancelou
15,0,42,3,4880,92,14,29,Pré-Pago,Ativo,45,1593,Não Cancelou
14,0,42,2,6283,104,19,16,Pré-Pago,Ativo,30,33148,Não Cancelou
17,0,42,2,2603,63,20,21,Pré-Pago,Ativo,45,11665,Não Cancelou
33,0,42,5,15505,234,66,36,Contrato,Ativo,30,89356,Não Cancelou
12,0,42,3,3460,36,495,12,Pré-Pago,Ativo,45,13249,Não Cancelou
17,0,41,2,15850,191,162,34,Pré-Pago,Ativo,25,1450845,Não Cancelou
11,0,41,3,6865,95,198,30,Pré-Pago,Ativo,30,10704,Não Cancelou
8,0,41,2,1240,23,12,15,Pré-Pago,Ativo,25,110835,Não Cancelou
10,0,42,2,1075,23,25,12,Pré-Pago,Ativo,30,14392,Não Cancelou
8,0,41,2,365,9,12,4,Pré-Pago,Ativo,30,6296,Cancelou
11,0,41,2,7873,136,396,47,Pré-Pago,Ativo,30,190436,Não Cancelou
15,0,41,3,11830,163,23,51,Pré-Pago,Ativo,45,357325,Não Cancelou
16,0,41,3,7083,84,120,41,Pré-Pago,Ativo,25,862515,Não Cancelou
31,1,37,2,1320,56,28,21,Pré-Pago,Ativo,30,16704,Cancelou
29,1,40,10,10800,102,13,46,Contrato,Ativo,55,18303,Não Cancelou
21,0,40,3,6183,107,38,28,Pré-Pago,Ativo,30,4036,Não Cancelou
9,0,38,2,3205,31,12,18,Pré-Pago,Ativo,30,17744,Não Cancelou
17,1,39,2,3355,50,21,20,Pré-Pago,Ativo,30,2202,Cancelou
17,0,40,2,2633,53,46,35,Pré-Pago,Ativo,45,18215,Cancelou
8,0,40,2,498,11,12,6,Pré-Pago,Ativo,30,6836,Cancelou
9,0,40,2,2033,34,12,10,Pré-Pago,Ativo,45,81675,Não Cancelou
11,0,37,3,7150,106,26,26,Pré-Pago,Ativo,55,14784,Não Cancelou
8,1,40,2,993,16,21,8,Pré-Pago,Ativo,45,77725,Cancelou
8,0,40,3,703,13,16,6,Pré-Pago,Ativo,55,3474,Não Cancelou
33,0,35,5,16440,247,12,84,Contrato,Ativo,25,804915,Não Cancelou
14,0,38,5,7330,125,283,37,Contrato,Ativo,30,14302,Não Cancelou
10,0,40,2,4083,91,14,32,Pré-Pago,Ativo,30,22296,Não Cancelou
11,0,39,2,2030,53,50,24,Pré-Pago,Ativo,45,177075,Não Cancelou
14,0,40,2,3145,62,187,27,Pré-Pago,Ativo,25,985815,Não Cancelou
12,0,31,3,1680,45,205,15,Contrato,Ativo,30,889,Não Cancelou
12,0,30,2,1933,48,42,72,Pré-Pago,Ativo,55,92715,Não Cancelou
19,0,31,2,1065,34,22,11,Pré-Pago,Ativo,30,13196,Não Cancelou
8,0,30,2,1190,19,33,7,Pré-Pago,Ativo,45,112725,Não Cancelou
18,0,29,2,1590,41,31,17,Pré-Pago,Ativo,25,212895,Não Cancelou
10,0,29,2,3590,70,20,27,Pré-Pago,Ativo,30,2264,Não Cancelou
10,0,22,2,2060,35,40,18,Pré-Pago,Ativo,30,2438,Não Cancelou
24,0,21,3,6758,150,97,46,Contrato,Ativo,25,74736,Não Cancelou
20,0,19,2,9298,180,85,44,Pré-Pago,Ativo,55,26967,Não Cancelou
16,0,20,5,3218,54,43,23,Contrato,Ativo,30,30288,Não Cancelou
10,0,13,3,4755,49,227,14,Pré-Pago,Ativo,30,110016,Não Cancelou
11,1,13,3,1853,28,12,11,Pré-Pago,Ativo,30,12324,Cancelou
10,0,38,1,4615,74,7,17,Pré-Pago,Ativo,30,21556,Não Cancelou
5,0,39,0,563,8,9,4,Pré-Pago,Inativo,30,5884,Não Cancelou
12,0,37,1,2698,63,361,24,Pré-Pago,Ativo,30,155444,Não Cancelou
12,0,38,1,4443,69,7,35,Pré-Pago,Ativo,15,28666,Não Cancelou
5,0,38,1,2638,61,7,33,Pré-Pago,Ativo,25,152955,Não Cancelou
13,0,38,1,4020,85,34,28,Pré-Pago,Ativo,30,3002,Não Cancelou
6,0,38,1,2605,42,287,18,Pré-Pago,Ativo,30,125388,Não Cancelou
15,0,37,2,9360,124,146,43,Pré-Pago,Ativo,30,96336,Não Cancelou
9,0,38,1,14018,172,7,44,Pré-Pago,Ativo,30,5956,Não Cancelou
9,0,38,1,4760,86,7,25,Pré-Pago,Ativo,30,22184,Não Cancelou
8,0,38,1,6163,98,9,12,Pré-Pago,Ativo,30,28644,Não Cancelou
11,0,38,0,2483,57,10,17,Pré-Pago,Inativo,30,1416,Não Cancelou
27,0,38,3,15385,228,56,32,Pré-Pago,Ativo,30,84852,Não Cancelou
6,0,38,1,3340,30,485,8,Pré-Pago,Ativo,30,20748,Não Cancelou
11,0,37,1,15730,185,152,30,Pré-Pago,Ativo,25,1400175,Não Cancelou
5,0,37,1,6745,89,188,26,Pré-Pago,Ativo,30,102536,Não Cancelou
5,0,37,0,1120,17,7,11,Pré-Pago,Inativo,25,82665,Não Cancelou
5,0,38,0,955,17,15,8,Pré-Pago,Inativo,30,9888,Não Cancelou
5,0,37,0,305,6,7,2,Pré-Pago,Inativo,25,45495,Cancelou
